sale_date,sale_price,sale_nbr,lat,lng,sqft,sqft_lot,year_built,year_reno,beds,baths,address,city,zipcode,property_type,h3_07,community
2025-11-14,17456000.0,"12112-Se-31st-St,-Bellevue,-WA-98005",47.583304,-122.175261,1063.0,,1992.0,,2.0,2.0,"12112 Se 31st St, Bellevue, WA 98005",Bellevue,98005,Apartment,8728d55a9ffffff,7
2025-11-14,1295000.0,"5606-59th-Ave-NE,-Seattle,-WA-98105",47.669479,-122.264227,2000.0,6600.0,1947.0,,4.0,2.0,"5606 59th Ave NE, Seattle, WA 98105",Seattle,98105,Single Family,8728d5403ffffff,59
2025-11-14,700000.0,"653-Nw-86th-St,-Seattle,-WA-98117",47.691188,-122.365571,730.0,4650.0,1942.0,,2.0,1.0,"653 Nw 86th St, Seattle, WA 98117",Seattle,98117,Single Family,8728d5472ffffff,9
2025-11-19,985000.0,"318-Bellevue-Ave-E---A,-Seattle,-WA-98102",47.621456,-122.32618,1410.0,,2025.0,,3.0,3.0,"318 Bellevue Ave E # A, Seattle, WA 98102",Seattle,98102,Townhouse,8728d542cffffff,9
2025-11-21,570488.0,"1823-Minor-Ave,-Seattle,-WA-98101",47.617059,-122.331503,477.0,,2017.0,,0.0,1.0,"1823 Minor Ave, Seattle, WA 98101",Seattle,98101,Apartment,8728d542cffffff,9
2025-11-21,335000.0,"600-N-85th-St,-Unit-204,-Seattle,-WA-98103",47.690887,-122.350889,574.0,15603.0,1999.0,,1.0,1.0,"600 N 85th St, Unit 204, Seattle, WA 98103",Seattle,98103,Condo,8728d5409ffffff,9
2025-11-21,719950.0,"7716-32nd-Ave-SW,-Seattle,-WA-98126",47.533154,-122.373508,2000.0,6150.0,1961.0,,5.0,2.0,"7716 32nd Ave SW, Seattle, WA 98126",Seattle,98126,Single Family,8728d5570ffffff,9
2025-11-21,2650000.0,"612-S-Lucile-St,-Seattle,-WA-98108",47.553598,-122.326205,1100.0,3300.0,1915.0,,3.0,1.0,"612 S Lucile St, Seattle, WA 98108",Seattle,98108,Single Family,8728d5509ffffff,38
2025-11-21,585000.0,"5106-47th-Ave-SW,-Seattle,-WA-98136",47.556083,-122.392016,1850.0,3876.0,1900.0,,3.0,1.0,"5106 47th Ave SW, Seattle, WA 98136",Seattle,98136,Single Family,8728d5573ffffff,14
2025-11-21,775000.0,"8513-19th-Ave-Nw-Unit-B,-Seattle,-WA-98117",47.690964,-122.381402,1418.0,575.0,2025.0,,3.0,1.5,"8513 19th Ave Nw Unit B, Seattle, WA 98117",Seattle,98117,Townhouse,8728d5473ffffff,9
2025-11-21,1300000.0,"322B-N-84th-St,-Seattle,-WA-98103",47.690214,-122.354244,1277.0,1028.0,2025.0,,2.0,1.0,"322B N 84th St, Seattle, WA 98103",Seattle,98103,Single Family,8728d5472ffffff,9
2025-11-24,43722650.0,"3025-Nw-Market-St,-Seattle,-WA-98107",47.668043,-122.397056,373.0,151606.0,1949.0,,0.0,1.0,"3025 Nw Market St, Seattle, WA 98107",Seattle,98107,Apartment,8728d5470ffffff,9
2025-11-24,599000.0,"12038-33rd-Ave-NE,-Seattle,-WA-98125",47.716654,-122.292353,1590.0,1385.0,2022.0,,3.0,2.5,"12038 33rd Ave NE, Seattle, WA 98125",Seattle,98125,Single Family,8728d54e4ffffff,9
2025-11-25,55700000.0,"75-Vine-St,-Seattle,-WA-98121",47.614225,-122.350505,523.0,,2015.0,,1.0,1.0,"75 Vine St, Seattle, WA 98121",Seattle,98121,Apartment,8728d542dffffff,59
2025-11-25,1500000.0,"2610-E-Helen-St,-Seattle,-WA-98112",47.628289,-122.297986,2030.0,5070.0,1984.0,,3.0,2.5,"2610 E Helen St, Seattle, WA 98112",Seattle,98112,Single Family,8728d542effffff,9
2025-11-25,770000.0,"14035-2nd-Ave-Nw-Unit-B,-Seattle,-WA-98177",47.731501,-122.359989,1120.0,2056.0,2025.0,,3.0,2.5,"14035 2nd Ave Nw Unit B, Seattle, WA 98177",Seattle,98177,Single Family,8728d5450ffffff,59
2025-11-26,865000.0,"650-W-Cremona-St,-Seattle,-WA-98119",47.649967,-122.365857,2660.0,4665.0,1958.0,,4.0,3.5,"650 W Cremona St, Seattle, WA 98119",Seattle,98119,Single Family,8728d5429ffffff,9
2025-11-26,775000.0,"13047-39th-Ave-Ne-Unit-A,-Seattle,-WA-98125",47.724358,-122.286814,2431.0,2309.0,2025.0,,4.0,1.5,"13047 39th Ave Ne Unit A, Seattle, WA 98125",Seattle,98125,Single Family,8728d54e4ffffff,9
2025-11-26,1200000.0,"5227-116th-Pl-SE,-Bellevue,-WA-98006",47.555802,-122.183661,1880.0,8377.0,1960.0,,3.0,1.5,"5227 116th Pl SE, Bellevue, WA 98006",Bellevue,98006,Single Family,8728d551effffff,7
2025-12-01,335000.0,"14026-Lenora-Pl-N,-Seattle,-WA-98133",47.73126,-122.343105,1940.0,2548.0,1979.0,,4.0,2.5,"14026 Lenora Pl N, Seattle, WA 98133",Seattle,98133,Single Family,8728d5452ffffff,59
2025-12-02,945000.0,"7936-29th-Ave-SW,-Seattle,-WA-98126",47.530744,-122.369511,2430.0,7680.0,1924.0,,5.0,3.0,"7936 29th Ave SW, Seattle, WA 98126",Seattle,98126,Single Family,8728d5570ffffff,9
2025-12-02,345896.0,"10941-Ne-Seaborn-Rd,-Bainbridge-Island,-WA-98110",47.596847,-122.50424,2036.0,,,,2.0,2.5,"10941 Ne Seaborn Rd, Bainbridge Island, WA 98110",Bainbridge Island,98110,Single Family,8728d5548ffffff,-1
2025-12-03,808000.0,"2608-S-133rd-St,-Seatac,-WA-98168",47.484481,-122.299355,950.0,31521.0,1928.0,,1.0,1.0,"2608 S 133rd St, Seatac, WA 98168",Seatac,98168,Single Family,8728d552effffff,38
2025-12-05,700000.0,"506-20th-Ave,-Seattle,-WA-98122",47.606461,-122.305961,900.0,3600.0,1900.0,,2.0,1.0,"506 20th Ave, Seattle, WA 98122",Seattle,98122,Multi-Family,8728d5421ffffff,9
2025-12-05,1047000.0,"2037-Nw-61st-St,-Unit-A,-Seattle,-WA-98107",47.672798,-122.383675,1809.0,1220.0,2025.0,,4.0,2.0,"2037 Nw 61st St, Unit A, Seattle, WA 98107",Seattle,98107,Townhouse,8728d5470ffffff,9
2025-12-08,14683000.0,"2727-Eastlake-Ave-E,-Seattle,-WA-98102",47.645349,-122.326257,659.0,,1996.0,,1.0,1.0,"2727 Eastlake Ave E, Seattle, WA 98102",Seattle,98102,Apartment,8728d542bffffff,9
2025-12-09,6245000.0,"1052-E-Thomas-St,-Seattle,-WA-98102",47.621321,-122.318609,550.0,8227.0,1909.0,,1.0,1.0,"1052 E Thomas St, Seattle, WA 98102",Seattle,98102,Apartment,8728d542effffff,9
2025-12-09,650000.0,"5561-16th-Ave-S,-Seattle,-WA-98108",47.551587,-122.312657,1010.0,4320.0,1968.0,,3.0,1.0,"5561 16th Ave S, Seattle, WA 98108",Seattle,98108,Single Family,8728d5508ffffff,38
2025-12-09,1370000.0,"201-165th-Ave-NE,-Bellevue,-WA-98008",47.612163,-122.120578,1840.0,8250.0,1961.0,,3.0,2.0,"201 165th Ave NE, Bellevue, WA 98008",Bellevue,98008,Single Family,8728d558cffffff,59
2025-12-10,1274000.0,"9015-Dibble-Ave-NW,-Seattle,-WA-98117",47.694801,-122.367747,2497.0,3006.0,2025.0,,4.0,1.5,"9015 Dibble Ave NW, Seattle, WA 98117",Seattle,98117,Townhouse,8728d5454ffffff,9
2025-12-10,2279950.0,"7020-127th-Ave-NE,-Kirkland,-WA-98033",47.668678,-122.170527,1308.0,1542.0,2025.0,,2.0,1.5,"7020 127th Ave NE, Kirkland, WA 98033",Kirkland,98033,Townhouse,8728d5410ffffff,59
2025-12-10,399995.0,"2500-81st-Ave-SE,-Apt-332,-Mercer-Island,-WA-98040",47.588291,-122.23003,965.0,116392.0,1960.0,,2.0,1.0,"2500 81st Ave SE, Apt 332, Mercer Island, WA 98040",Mercer Island,98040,Condo,8728d551bffffff,7
2025-12-12,1187525.0,"433-Ne-73rd-St,-Seattle,-WA-98115",47.681267,-122.323654,1580.0,3999.0,1926.0,,4.0,3.0,"433 Ne 73rd St, Seattle, WA 98115",Seattle,98115,Apartment,8728d540dffffff,9
2025-12-12,1349000.0,"318B-N-84th-St,-Seattle,-WA-98103",47.690067,-122.354447,1278.0,897.0,2025.0,,2.0,1.0,"318B N 84th St, Seattle, WA 98103",Seattle,98103,Single Family,8728d5472ffffff,9
2025-12-15,527500.0,"4714-Delridge-Way-SW,-Seattle,-WA-98106",47.560589,-122.362612,1420.0,1059.0,2015.0,,3.0,1.0,"4714 Delridge Way SW, Seattle, WA 98106",Seattle,98106,Townhouse,8728d5554ffffff,9
2025-12-15,490000.0,"14308-Midvale-Ave-N,-Seattle,-WA-98133",47.732589,-122.34379,1200.0,703.0,2017.0,,2.0,2.0,"14308 Midvale Ave N, Seattle, WA 98133",Seattle,98133,Townhouse,8728d5452ffffff,59
2025-12-17,445000.0,"12630-100th-Ln-NE,-Unit-G131,-Kirkland,-WA-98034",47.715544,-122.206802,980.0,421322.0,1987.0,,2.0,1.0,"12630 100th Ln NE, Unit G131, Kirkland, WA 98034",Kirkland,98034,Condo,8728d541affffff,59
2025-12-17,720000.0,"121-Stewart-St,-Apt-3208,-Seattle,-WA-98101",47.610638,-122.340527,951.0,,2020.0,,1.0,1.0,"121 Stewart St, Apt 3208, Seattle, WA 98101",Seattle,98101,Condo,8728d542cffffff,9
2025-12-19,1598800.0,"5505-Ne-65th-St,-Seattle,-WA-98115",47.675548,-122.268594,400.0,5998.0,1956.0,,0.0,1.0,"5505 Ne 65th St, Seattle, WA 98115",Seattle,98115,Apartment,8728d540effffff,59
2025-12-19,536000.0,"10664-63rd-Ave-S,-Seattle,-WA-98178",47.505117,-122.254701,1020.0,7150.0,1959.0,,3.0,1.0,"10664 63rd Ave S, Seattle, WA 98178",Seattle,98178,Single Family,8728d5500ffffff,38
2025-12-19,3999550.0,"8500-16th-Ave-NW,-Seattle,-WA-98117",47.690863,-122.377587,884.0,,,,2.0,2.0,"8500 16th Ave NW, Seattle, WA 98117",Seattle,98117,Apartment,8728d5473ffffff,9
2025-12-22,1150000.0,"142-160th-Ave-SE,-Bellevue,-WA-98008",47.607799,-122.126356,4055.0,8276.0,2026.0,,5.0,3.5,"142 160th Ave SE, Bellevue, WA 98008",Bellevue,98008,Single Family,8728d558cffffff,59
2025-12-22,112200000.0,"15560-Westminster-Way-N,-Shoreline,-WA-98133",47.742354,-122.346376,450.0,,2021.0,,0.0,1.0,"15560 Westminster Way N, Shoreline, WA 98133",Shoreline,98133,Apartment,8728d5452ffffff,59
2025-12-22,1100000.0,"13307-Ne-77th-St,-Redmond,-WA-98052",47.672705,-122.16251,1940.0,12449.0,1967.0,,4.0,1.0,"13307 Ne 77th St, Redmond, WA 98052",Redmond,98052,Single Family,8728d5410ffffff,59
2025-12-23,47690500.0,"2334-Elliott-Ave,-Seattle,-WA-98121",47.612782,-122.348913,504.0,,1990.0,,0.0,1.0,"2334 Elliott Ave, Seattle, WA 98121",Seattle,98121,Apartment,8728d542cffffff,9
2025-12-23,727000.0,"1755-Ne-89th-St,-Seattle,-WA-98115",47.692845,-122.307045,950.0,5976.0,1940.0,,2.0,1.0,"1755 Ne 89th St, Seattle, WA 98115",Seattle,98115,Single Family,8728d5408ffffff,9
2025-12-23,665000.0,"109-22nd-Ave-E,-Seattle,-WA-98112",47.618788,-122.303948,1043.0,4000.0,1900.0,,2.0,2.0,"109 22nd Ave E, Seattle, WA 98112",Seattle,98112,Townhouse,8728d542effffff,9
2025-12-23,19000000.0,"3620-Phinney-Ave-N,-Seattle,-WA-98103",47.652824,-122.354137,258.0,10000.0,1908.0,,0.0,1.0,"3620 Phinney Ave N, Seattle, WA 98103",Seattle,98103,Apartment,8728d5429ffffff,9
2025-12-30,1274100.0,"2003-Boylston-Ave-E,-Seattle,-WA-98102",47.636946,-122.323718,460.0,3600.0,1925.0,,0.0,1.0,"2003 Boylston Ave E, Seattle, WA 98102",Seattle,98102,Apartment,8728d5428ffffff,9
2025-12-30,575000.0,"5033-25th-Ave-Sw-Unit-A,-Seattle,-WA-98106",47.556408,-122.364765,2460.0,4970.0,2025.0,,4.0,3.0,"5033 25th Ave Sw Unit A, Seattle, WA 98106",Seattle,98106,Townhouse,8728d5554ffffff,9
2025-12-30,372000.0,"1111-Kirkland-Ave,-Unit-3A,-Kirkland,-WA-98033",47.675049,-122.189485,695.0,,1969.0,,1.0,1.0,"1111 Kirkland Ave, Unit 3A, Kirkland, WA 98033",Kirkland,98033,Condo,8728d5411ffffff,8
2025-12-31,300000.0,"1100-106th-Ave-NE,-Apt-508,-Bellevue,-WA-98004",47.620593,-122.198742,446.0,,2002.0,,0.0,1.0,"1100 106th Ave NE, Apt 508, Bellevue, WA 98004",Bellevue,98004,Condo,8728d5430ffffff,36
2026-01-05,675000.0,"8853-Stone-Ave-N,-Seattle,-WA-98103",47.69387,-122.341586,1596.0,1596.0,2018.0,,3.0,3.5,"8853 Stone Ave N, Seattle, WA 98103",Seattle,98103,Single Family,8728d5409ffffff,9
2026-01-05,649950.0,"4405-S-Holly-St,-Seattle,-WA-98118",47.542174,-122.277765,1837.0,4957.0,2025.0,,3.0,1.5,"4405 S Holly St, Seattle, WA 98118",Seattle,98118,Townhouse,8728d550effffff,9
2026-01-06,70785000.0,"2515-4th-Ave,-Seattle,-WA-98121",47.616761,-122.346904,465.0,,1991.0,,0.0,1.0,"2515 4th Ave, Seattle, WA 98121",Seattle,98121,Apartment,8728d542cffffff,9
2026-01-06,1010000.0,"9704-Ne-124th-St,-Kirkland,-WA-98034",47.711532,-122.212151,1220.0,7244.0,1971.0,,3.0,1.5,"9704 Ne 124th St, Kirkland, WA 98034",Kirkland,98034,Single Family,8728d541affffff,59
2026-01-06,750000.0,"1421-19th-Ave-Unit-D,-Seattle,-WA-98122",47.613598,-122.307745,1318.0,1059.0,2025.0,,2.0,1.0,"1421 19th Ave Unit D, Seattle, WA 98122",Seattle,98122,Townhouse,8728d5421ffffff,9
2026-01-08,1315000.0,"7407-127th-Ave-NE,-Kirkland,-WA-98033",47.671044,-122.171089,4143.0,9736.0,2026.0,,5.0,3.5,"7407 127th Ave NE, Kirkland, WA 98033",Kirkland,98033,Single Family,8728d5410ffffff,59
2026-01-08,4742350.0,"730-N-85th-St,-Seattle,-WA-98103",47.690935,-122.348344,628.0,,,,1.0,1.0,"730 N 85th St, Seattle, WA 98103",Seattle,98103,Apartment,8728d5409ffffff,9
2026-01-09,770000.0,"12534-N-Park-Ave-N,-Seattle,-WA-98133",47.720678,-122.349069,1780.0,8194.0,1949.0,,2.0,1.0,"12534 N Park Ave N, Seattle, WA 98133",Seattle,98133,Apartment,8728d5456ffffff,9
2026-01-09,770000.0,"12534-N-Park-Ave-N,-Unit-Lower,-Seattle,-WA-98133",47.720676,-122.34907,890.0,,,,2.0,1.0,"12534 N Park Ave N, Unit Lower, Seattle, WA 98133",Seattle,98133,Apartment,8728d5456ffffff,9
2026-01-12,800000.0,"7341-21st-Ave-NE,-Seattle,-WA-98115",47.682487,-122.305732,1480.0,6800.0,1941.0,,3.0,1.5,"7341 21st Ave NE, Seattle, WA 98115",Seattle,98115,Single Family,8728d5408ffffff,9
2026-01-15,340000.0,"11244-10th-Ave-S,-Seattle,-WA-98168",47.501681,-122.32014,810.0,9601.0,1938.0,,2.0,1.0,"11244 10th Ave S, Seattle, WA 98168",Seattle,98168,Single Family,8728d5528ffffff,38
2026-01-16,775000.0,"1114-26th-Ave-Unit-A,-Seattle,-WA-98122",47.612079,-122.298439,2015.0,1803.0,2025.0,,3.0,2.5,"1114 26th Ave Unit A, Seattle, WA 98122",Seattle,98122,Townhouse,8728d5421ffffff,9
2026-01-16,995000.0,"1746B-Nw-62nd-St,-Seattle,-WA-98107",47.673966,-122.381,1762.0,1176.0,2025.0,,4.0,1.5,"1746B Nw 62nd St, Seattle, WA 98107",Seattle,98107,Townhouse,8728d5470ffffff,9
2026-01-21,1112500.0,"7003-37th-Ave-NE,-Seattle,-WA-98115",47.679584,-122.288554,4207.0,3973.0,2025.0,,5.0,2.5,"7003 37th Ave NE, Seattle, WA 98115",Seattle,98115,Condo,8728d540effffff,59
2026-01-21,9750000.0,"1718-Melrose-Ave,-Seattle,-WA-98122",47.61765,-122.327543,702.0,,1988.0,,2.0,1.0,"1718 Melrose Ave, Seattle, WA 98122",Seattle,98122,Apartment,8728d542cffffff,9
2026-01-22,754000.0,"14035-2nd-Ave-NW,-Seattle,-WA-98177",47.7315,-122.35999,1320.0,2513.0,1943.0,,3.0,1.0,"14035 2nd Ave NW, Seattle, WA 98177",Seattle,98177,Single Family,8728d5450ffffff,59
2026-01-22,1059000.0,"713B-N-70th-St,-Seattle,-WA-98103",47.679352,-122.349199,1043.0,536.0,2025.0,,2.0,1.0,"713B N 70th St, Seattle, WA 98103",Seattle,98103,Townhouse,8728d540dffffff,9
2026-01-23,390000.0,"2506-23rd-Ave-S,-Seattle,-WA-98144",47.580696,-122.303019,780.0,5044.0,1951.0,,2.0,1.0,"2506 23rd Ave S, Seattle, WA 98144",Seattle,98144,Single Family,8728d5425ffffff,9
2026-01-28,830000.0,"5801-55th-Ave-Ne-Unit-A,-Seattle,-WA-98105",47.670479,-122.269001,1590.0,1703.0,2006.0,,3.0,2.5,"5801 55th Ave Ne Unit A, Seattle, WA 98105",Seattle,98105,Townhouse,8728d5403ffffff,59
2026-01-30,959000.0,"7555-32nd-Ave-Sw-Unit-B,-Seattle,-WA-98126",47.533897,-122.374299,1080.0,1799.0,2026.0,,3.0,2.5,"7555 32nd Ave Sw Unit B, Seattle, WA 98126",Seattle,98126,Single Family,8728d5570ffffff,9
2026-02-02,1600000.0,"3407-Nw-57th-St,-Seattle,-WA-98107",47.670172,-122.401549,1037.0,1093.0,2026.0,,2.0,1.5,"3407 Nw 57th St, Seattle, WA 98107",Seattle,98107,Condo,8728d5470ffffff,9
2026-02-04,4000000.0,"955-103rd-Ave-SE,-Bellevue,-WA-98004",47.601821,-122.202525,5902.0,10067.0,2025.0,,5.0,4.5,"955 103rd Ave SE, Bellevue, WA 98004",Bellevue,98004,Single Family,8728d5434ffffff,36
2026-02-11,918000.0,"2806-W-Dravus-St,-Seattle,-WA-98199",47.648849,-122.393295,1119.0,1202.0,2026.0,,2.0,1.5,"2806 W Dravus St, Seattle, WA 98199",Seattle,98199,Condo,8728d5474ffffff,9
2026-02-11,749000.0,"316-N-84th-St,-Seattle,-WA-98103",47.690065,-122.354449,1220.0,1512.0,2025.0,,2.0,1.5,"316 N 84th St, Seattle, WA 98103",Seattle,98103,Single Family,8728d5472ffffff,9
2026-02-12,850000.0,"1616-S-Juneau-St,-Seattle,-WA-98108",47.550048,-122.311485,1098.0,889.0,2025.0,,2.0,2.0,"1616 S Juneau St, Seattle, WA 98108",Seattle,98108,Single Family,8728d5508ffffff,38
2026-02-19,1000000.0,"1114-26th-Ave-Unit-C,-Seattle,-WA-98122",47.612077,-122.29844,2070.0,1847.0,2025.0,,4.0,2.5,"1114 26th Ave Unit C, Seattle, WA 98122",Seattle,98122,Townhouse,8728d5421ffffff,9
2026-02-20,850000.0,"4274-Ne-50th-St,-Seattle,-WA-98105",47.665061,-122.280775,2020.0,1185.0,2019.0,,4.0,2.5,"4274 Ne 50th St, Seattle, WA 98105",Seattle,98105,Townhouse,8728d5401ffffff,59
2026-02-24,1560000.0,"4120-161st-Ave-SE,-Bellevue,-WA-98006",47.572297,-122.125781,2881.0,8999.0,2025.0,,4.0,2.0,"4120 161st Ave SE, Bellevue, WA 98006",Bellevue,98006,Condo,8728d55aeffffff,7
2026-02-24,1215000.0,"3323-Ne-156th-St,-Lake-Forest-Park,-WA-98155",47.741384,-122.293104,2430.0,15590.0,1978.0,,3.0,2.5,"3323 Ne 156th St, Lake Forest Park, WA 98155",Lake Forest Park,98155,Single Family,8728d54e0ffffff,59
2026-02-26,960000.0,"5031-12th-Ave-NE,-Seattle,-WA-98105",47.665862,-122.315449,2080.0,1472.0,1906.0,,2.0,1.0,"5031 12th Ave NE, Seattle, WA 98105",Seattle,98105,Apartment,8728d540cffffff,9
2026-02-26,799900.0,"5514-25th-Ave-NE,-Seattle,-WA-98105",47.66902,-122.300298,1665.0,5000.0,1918.0,,6.0,5.0,"5514 25th Ave NE, Seattle, WA 98105",Seattle,98105,Single Family,8728d540cffffff,9
